ID,ESTATUS,OPTIMIZADA
47548306676,,C1_AM3
47570276459,in_container,B2_AM3
47571108457,,
47571461479,in_container,D2_AM3
47572092702,in_container,F2_AM3
47572107226,in_container,H2_AM3
47571968483,in_container,B6_AM3
47548595807,,D2_AM3
47563539693,in_container,G6_AM3
47567717201,,
47576681836,in_container,
47563831012,in_container,F1_AM3
47567428549,sorting,
47576390513,in_container,A6_AM3
47575990281,in_container,G8_AM3
47577120017,in_container,H1_AM3
47577933045,sorting,
47578509368,in_container,
47564982049,,
47551770773,,
47570847818,in_container,H3_AM3
47556984723,,C4_AM3
47564830833,in_container,G10_AM3
47564830833,in_container,F1_AM2
47571388707,in_container,G6_AM3
47576704015,in_container,D2_AM3
47578280209,,
47571886872,sorting,B3_AM3
47571348041,,B5_AM3
47565309743,in_container,H3_AM3
47570474448,in_container,A5_AM3
47562760865,sorting,
47576895634,in_container,C6_AM3
47553146814,,G1_AM3
47571851608,in_container,G10_AM3
47572111728,in_container,C6_AM3
47575053709,in_container,C7_AM3
47576580460,in_container,B6_AM3
47568010943,,
47575327685,,
47556161595,,D3_AM3
47570530330,in_container,A5_AM3
47572694397,in_container,C2_AM3
47563098513,in_container,G2_AM3
47558922085,,
47563328851,in_container,D1_AM3
47571787247,in_container,B7_AM3
47574462534,in_container,B3_AM3
47554503674,in_container,B7_AM3
47575714242,in_container,A10_AM3
47551118964,,B6_AM3
47576626932,,
47563644622,,
47567690779,,D5_AM3
47562316329,sorting,
47560845488,in_container,C9_AM3
47571043706,in_container,A10_AM3
47571059052,in_container,G5_AM3
47571160910,sorting,
47571972325,,
47566883906,,
47571785180,sorting,
47578720446,in_container,A6_AM3
47576200488,in_container,G2_AM3
47573738961,in_container,F2_AM3
47576879178,in_container,A10_AM3
47576170652,in_container,D9_AM3
47574765223,sorting,
47568054877,in_container,G6_AM3
47563753132,,
47551821472,,
47570916349,in_container,F4_AM3
47562064415,,D3_AM3
47562252221,sorting,
47557412870,,
47575014745,,
47575476157,in_container,F2_AM3
47576554231,in_container,A4_AM3
47572980870,in_container,F6_AM3
47557159359,,
47545047965,,G1_AM3
47571763921,in_container,B6_AM3
47571263107,in_container,C7_AM3
47574986577,in_container,
47574072015,in_container,H3_AM3
47569039808,sorting,
47569213370,in_container,F1_AM3
47571372853,sorting,A7_AM3
47575983574,in_container,F2_AM3
47571723593,in_container,B4_AM3
47576054025,in_container,G3_AM3
47576396025,in_container,A2_AM3
47575468601,in_container,A3_AM3
47563435449,in_container,A5_AM3
47538368572,in_container,C8_AM3
47554008356,,F5_AM3
47543058300,,C4_AM3
47551740596,,G7_AM3
47562044431,,
47566516353,in_container,H6_AM3
47570541490,in_container,H1_AM3
47561281575,,
47573236691,,
47573314980,,
47576298463,in_container,A7_AM3
47547927080,,
47571079313,in_container,H8_AM3
47569987934,in_container,B2_AM3
47577351333,in_container,A7_AM3
47544903072,,H3_AM3
47561036914,,
47560715658,,
47571942018,sorting,
47576378242,in_container,C4_AM3
47576776997,sorting,
47574111355,in_container,H2_AM3
47571948984,sorting,
47575522749,in_container,D3_AM3
47572039003,in_container,A5_AM3
47563619550,in_container,G2_AM3
47552285084,,D3_AM3
47577270847,in_container,A1_AM3
47571070487,,
47551401737,,F4_AM3
47574773445,in_container,A8_AM3
47567142388,in_container,
47571716505,in_container,G8_AM3
47572001291,in_container,B7_AM3
47570121047,in_container,G1_AM3
47563358814,in_container,C4_AM3
47575821062,,G6_AM3
47569421396,sorting,
47573256046,sorting,F5_AM3
47554366305,,G2_AM3
47567219535,in_container,D3_AM3
47570927313,,
47565614548,in_container,H1_AM3
47569414489,,
47571715802,sorting,
47569182791,,
47574216002,in_container,H1_AM3
47577200867,in_container,A8_AM3
47565558273,in_container,C5_AM3
47578108570,in_container,C1_AM3
47572007356,sorting,D7_AM3
47570337693,sorting,B2_AM3
47549056713,,B4_AM3
47567367542,sorting,D3_AM3
47514487832,,B5_AM3
47578327220,in_container,A4_AM3
47570005493,,
47259175782,,H2_AM3
47570207755,sorting,
47576595846,in_container,B6_AM3
47575513185,in_container,B9_AM3
47571655200,in_container,
47563363235,,
47576914483,in_container,B4_AM3
47561212852,sorting,
47563671082,sorting,
47571954222,in_container,B5_AM3
47571524866,in_container,A2_AM3
47567236808,,
47577849405,in_container,B8_AM3
47570128869,,
47578054476,in_container,G9_AM3
47575829685,sorting,
47576646030,in_container,F1_AM3
47561784287,in_container,A3_AM3
47566182845,in_container,A1_AM3
47580287801,in_container,H3_AM3
47571638618,in_container,G6_AM3
47560411760,sorting,B1_AM3
47574808899,in_container,F1_AM3
47571977549,,
47570681270,,C1_AM3
47568791907,in_container,B1_AM3
47571533137,sorting,
47563167662,in_container,D1_AM3
47576874408,sorting,
47578581313,in_container,G2_AM3
47560917089,in_container,H4_AM3
47576201756,in_container,B5_AM3
47570801712,in_container,A3_AM3
47571225339,,C4_AM3
47578214589,in_container,D5_AM3
47563553719,in_container,D1_AM3
47563580246,in_container,D1_AM3
47575703598,in_container,G4_AM3
47578751742,in_container,H4_AM3
47571262370,,
47574823752,in_container,G7_AM3
47576641664,in_container,C2_AM3
47577914289,in_container,B4_AM3
47576564127,in_container,A9_AM3
47567695736,in_container,H4_AM3
47571366548,in_container,C4_AM3
47576602729,in_container,B7_AM3
47570629002,in_container,F2_AM3
47569197253,sorting,C2_AM3
47571286323,,B1_AM3
47570159271,in_container,D3_AM3
47572173764,,
47567962751,sorting,H2_AM3
47569209595,,
47568400685,in_container,H1_AM3
47576842557,,
47571971691,,
47551939699,,A9_AM3
47577687584,sorting,
47575496790,in_container,F7_AM3
47577636683,in_container,H6_AM3
47567712665,,D3_AM3
47571899753,in_container,B6_AM3
47561454989,sorting,
47559114683,sorting,
47569350671,in_container,
47575679361,sorting,
47576605427,,C1_AM3
47576352398,in_container,D1_AM3
47576817242,in_container,B3_AM3
47571015877,,
47569655238,,H7_AM3
47578487172,sorting,
47547545295,,C4_AM3
47571108392,sorting,F8_AM3
47575802865,in_container,B9_AM3
47562076263,sorting,
47576405609,in_container,
47573447049,in_container,
47575623553,sorting,
47569297975,in_container,C2_AM3
47576387714,in_container,
47568348083,sorting,F7_AM3
47563264458,sorting,
47558046038,in_container,G1_AM3
47571954464,sorting,
47571670285,,
47571268939,sorting,A3_AM3
47572021404,,
47577384260,in_container,F5_AM3
47571322273,,
47568026542,sorting,
47568027402,in_container,D6_AM3
